,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week
39334,7,13,1,80,2011,0,2,1,0,2
39342,8,4,1,80,2011,0,0,2,1,2
39358,8,34,2,80,2011,0,1,2,1,1
39367,8,13,1,80,2011,1,1,2,2,3
39368,9,4,3,80,2011,1,0,1,0,0
39398,9,34,1,80,2011,2,0,2,0,1
39454,11,34,1,80,2011,0,0,3,0,1
39456,11,13,1,80,2011,0,0,1,0,1
39467,12,34,4,80,2011,1,1,6,0,0
39479,12,13,1,80,2011,1,1,0,0,1
39481,12,4,1,80,2011,0,1,2,0,0
39485,12,18,1,80,2011,0,0,1,1,0
39493,13,4,2,80,2011,1,0,4,0,1
39508,13,18,1,80,2011,1,0,0,4,1
39538,14,34,2,80,2011,0,0,1,2,0
39548,14,13,1,80,2011,0,0,3,2,0
39564,15,13,2,80,2011,1,0,2,2,0
39569,15,34,2,80,2011,2,1,5,2,1
39573,15,18,1,80,2011,0,3,3,4,0
39594,16,18,1,80,2011,1,2,1,0,0
39603,16,4,3,80,2011,0,1,2,1,0
39606,16,34,1,80,2011,2,2,1,1,0
39611,16,13,1,80,2011,2,1,4,1,0
39622,17,4,3,80,2011,3,1,2,0,0
39632,17,34,2,80,2011,1,3,0,0,0
39647,17,13,3,80,2011,1,0,2,1,0
39652,17,18,1,80,2011,1,2,2,0,0
39676,18,34,4,80,2011,2,1,1,1,0
39677,18,4,5,80,2011,3,3,1,0,0
39683,18,18,4,80,2011,1,3,0,1,0
39686,18,13,3,80,2011,3,3,3,0,0
39699,19,34,3,80,2011,4,2,1,1,0
39710,19,13,1,80,2011,3,0,0,2,0
39715,19,4,3,80,2011,5,1,0,1,0
39726,19,18,3,80,2011,4,2,0,0,0
39737,20,34,1,80,2011,3,2,0,2,0
39778,21,13,1,80,2011,0,0,0,0,0
39800,22,18,1,80,2011,0,1,0,6,0
39810,22,13,1,80,2011,1,0,0,1,0
39814,22,4,1,80,2011,0,0,0,1,0
39816,22,34,1,80,2011,0,0,0,0,0
39856,1,4,1,81,2011,0,1,1,1,0
39884,6,4,2,81,2011,0,0,2,2,0
39891,6,34,1,81,2011,0,0,1,0,1
39926,7,4,2,81,2011,2,2,1,2,0
39935,7,34,1,81,2011,1,1,0,3,1
39936,7,18,1,81,2011,0,2,2,0,0
39947,8,13,4,81,2011,0,1,0,0,2
39961,8,18,2,81,2011,1,1,0,0,1
39964,8,34,4,81,2011,1,4,2,0,2
39966,8,4,2,81,2011,2,0,4,0,1
39996,9,34,2,81,2011,4,2,0,1,2
40002,9,18,1,81,2011,2,2,1,0,2
40005,9,13,1,81,2011,4,0,2,0,0
40009,9,4,2,81,2011,2,0,1,6,2
40010,10,13,2,81,2011,1,1,3,0,0
40036,10,4,1,81,2011,2,0,2,1,0
40056,11,4,2,81,2011,1,3,1,1,1
40067,12,18,3,81,2011,0,1,1,4,1
40076,12,4,1,81,2011,2,0,1,1,0
40084,12,13,1,81,2011,0,0,4,1,1
40127,13,4,1,81,2011,1,0,0,1,2
40148,14,4,2,81,2011,1,0,1,0,0
40149,14,13,2,81,2011,0,0,2,0,6
40156,14,34,3,81,2011,0,0,0,1,3
40169,15,34,2,81,2011,3,2,1,0,3
40184,15,18,1,81,2011,0,0,2,0,2
40188,15,4,1,81,2011,2,3,0,0,1
40196,16,34,2,81,2011,2,0,0,1,1
40211,16,4,2,81,2011,1,3,0,0,0
40221,16,18,1,81,2011,1,3,1,1,0
40248,17,34,5,81,2011,2,3,1,0,0
40249,17,4,4,81,2011,2,0,0,1,1
40252,17,13,2,81,2011,0,2,2,0,0
40272,18,34,4,81,2011,5,2,0,3,1
40289,18,4,4,81,2011,4,1,0,0,0
40291,18,18,2,81,2011,0,2,0,0,3
40295,18,13,1,81,2011,2,0,1,1,0
40296,19,18,3,81,2011,2,0,0,1,0
40320,19,34,1,81,2011,4,3,0,4,2
40321,19,13,3,81,2011,1,0,3,2,0
40323,19,4,3,81,2011,4,0,0,1,2
40359,20,34,1,81,2011,1,0,1,3,1
40360,20,13,2,81,2011,3,0,1,0,1
40390,21,18,1,81,2011,0,0,2,0,1
40392,21,34,2,81,2011,1,0,1,0,3
40401,22,34,1,81,2011,2,1,2,0,0
40408,22,13,1,81,2011,0,1,6,3,0
40409,22,4,1,81,2011,0,2,2,1,3
40460,2,34,1,82,2011,0,1,1,1,0
40467,5,13,1,82,2011,0,2,0,0,0
40472,5,34,1,82,2011,0,0,2,0,1
40475,6,4,1,82,2011,0,2,1,0,0
40481,6,18,1,82,2011,0,0,0,1,2
40501,7,13,1,82,2011,0,1,3,0,0
40519,7,4,2,82,2011,1,1,0,0,0
40520,7,18,1,82,2011,1,0,2,0,0
40547,8,13,4,82,2011,1,0,0,0,0
40558,8,34,6,82,2011,0,0,0,0,0
40563,8,4,2,82,2011,2,0,1,0,0
40577,9,34,3,82,2011,6,1,1,0,0
40584,9,18,1,82,2011,0,1,0,0,3
40593,9,4,3,82,2011,2,1,0,1,0
40594,9,13,1,82,2011,4,0,1,0,0
40610,10,18,2,82,2011,1,1,0,1,0
40612,10,34,1,82,2011,3,0,0,0,0
40657,11,34,1,82,2011,1,0,2,0,1
40672,12,18,1,82,2011,0,2,0,2,0
40685,12,34,1,82,2011,1,1,1,1,1
40686,12,4,1,82,2011,0,0,1,1,0
40709,13,18,1,82,2011,1,1,2,0,0
40714,13,34,1,82,2011,1,1,0,0,3
40720,14,18,1,82,2011,1,3,1,1,2
40742,14,4,1,82,2011,0,0,1,0,1
40745,14,13,1,82,2011,0,1,2,0,1
40756,15,4,3,82,2011,1,5,1,0,0
40767,15,34,1,82,2011,0,1,0,0,2
40772,15,18,1,82,2011,1,1,0,1,1
40782,16,4,4,82,2011,3,1,1,1,0
40798,16,13,2,82,2011,0,1,1,0,0
40803,16,18,1,82,2011,1,1,0,0,2
40804,16,34,1,82,2011,1,2,0,0,1
40826,17,34,3,82,2011,1,1,0,0,0
40833,17,13,3,82,2011,2,1,0,2,0
40841,17,4,5,82,2011,4,2,0,1,1
40846,17,18,2,82,2011,1,0,0,1,2
40851,18,4,1,82,2011,5,0,0,0,0
40879,18,34,2,82,2011,3,0,1,0,1
40899,19,4,3,82,2011,1,0,0,1,0
40911,19,13,1,82,2011,0,0,0,0,4
40935,20,4,2,82,2011,3,0,2,0,0
40978,22,13,2,82,2011,0,0,1,0,1
41021,5,13,1,83,2011,0,0,0,0,1
41048,6,4,1,83,2011,0,0,0,1,0
41050,7,34,2,83,2011,0,1,0,0,2
41058,7,13,1,83,2011,0,1,0,0,2
41076,7,18,1,83,2011,0,1,0,0,0
41097,8,34,1,83,2011,2,0,0,0,3
41103,8,18,1,83,2011,1,0,1,0,1
41110,8,4,1,83,2011,0,1,1,1,0
41118,9,34,1,83,2011,1,0,0,0,3
41130,9,4,2,83,2011,1,0,0,0,4
41135,9,13,2,83,2011,0,0,2,1,2
41147,9,18,1,83,2011,1,1,0,0,2
41162,10,18,1,83,2011,1,1,0,0,2
41169,10,4,1,83,2011,2,0,0,2,2
41176,11,34,2,83,2011,0,0,0,0,1
41182,11,4,3,83,2011,1,0,1,0,1
41190,11,13,1,83,2011,0,0,0,2,1
41193,11,18,1,83,2011,1,0,1,2,0
41205,12,13,2,83,2011,1,0,2,2,0
41214,12,4,2,83,2011,3,0,1,3,0
41246,13,34,1,83,2011,0,0,0,3,0
41252,13,4,1,83,2011,2,0,0,1,1
41278,14,34,1,83,2011,1,1,0,0,0
41283,14,4,1,83,2011,1,1,0,4,0
41291,14,18,1,83,2011,0,0,1,2,0
41341,16,18,1,83,2011,0,0,2,0,1
41354,17,18,1,83,2011,1,1,2,2,1
41356,17,4,2,83,2011,0,0,1,2,0
41373,17,13,1,83,2011,0,1,0,3,0
41377,17,34,2,83,2011,0,0,3,0,0
41385,18,4,7,83,2011,2,1,1,1,4
41397,18,13,1,83,2011,1,2,2,2,3
41401,18,18,3,83,2011,1,2,2,2,1
41418,18,34,2,83,2011,2,0,1,2,4
41426,19,18,2,83,2011,3,0,0,1,3
41446,19,4,2,83,2011,7,0,0,1,4
41447,19,34,1,83,2011,2,0,2,0,1
41460,20,13,2,83,2011,0,0,2,0,1
41466,20,4,2,83,2011,2,1,0,4,2
41467,20,34,1,83,2011,1,0,0,0,0
41470,20,18,2,83,2011,2,0,0,0,1
41508,21,4,1,83,2011,2,1,2,0,0
41524,22,4,1,83,2011,1,2,1,0,0
41532,22,34,1,83,2011,0,0,0,1,0
41542,23,13,1,83,2011,0,0,1,2,0
41544,23,34,1,83,2011,1,0,5,0,0
41572,2,34,1,84,2011,0,0,2,0,0
41585,5,18,1,84,2011,0,1,4,0,2
41599,6,4,1,84,2011,0,0,2,1,0
41619,7,34,2,84,2011,0,0,4,0,0
41621,7,4,2,84,2011,1,1,0,2,0
41633,7,13,1,84,2011,0,0,2,3,1
41635,7,18,1,84,2011,0,0,1,2,0
41660,8,4,2,84,2011,2,0,0,3,0
41661,8,34,3,84,2011,2,3,0,3,0
41664,8,18,1,84,2011,1,0,0,1,1
41668,8,13,1,84,2011,1,3,1,2,1
41669,9,18,1,84,2011,1,1,0,0,1
41671,9,4,1,84,2011,2,1,0,2,1
41689,9,13,2,84,2011,1,1,1,0,1
41692,9,34,2,84,2011,3,1,3,0,1
41705,10,34,3,84,2011,2,0,0,0,0
41735,11,34,1,84,2011,3,2,1,1,1
41744,11,18,1,84,2011,0,0,0,1,1
41771,12,34,4,84,2011,1,1,3,1,0
41781,12,13,2,84,2011,0,1,1,1,0
41784,12,18,1,84,2011,1,1,1,2,1
41815,13,13,1,84,2011,2,0,3,2,1
41818,13,4,1,84,2011,0,1,4,2,0
41820,13,34,1,84,2011,4,2,1,3,0
41838,14,13,2,84,2011,1,0,5,0,0
41854,14,34,1,84,2011,1,2,1,0,0
41874,15,34,2,84,2011,1,2,1,1,2
41883,15,4,1,84,2011,0,1,3,0,0
41913,16,34,1,84,2011,2,2,3,1,1
41914,16,18,1,84,2011,0,0,0,0,0
41935,17,4,5,84,2011,0,0,1,0,0
41940,17,34,4,84,2011,1,0,0,0,0
41958,18,18,3,84,2011,0,0,1,0,0
41978,18,4,3,84,2011,5,1,0,0,1
41979,18,13,5,84,2011,0,1,1,0,0
42002,19,34,2,84,2011,0,5,1,1,0
42012,19,18,1,84,2011,3,2,0,0,0
42013,19,13,1,84,2011,5,5,1,2,0
42018,20,34,2,84,2011,2,2,1,3,0
42040,20,13,2,84,2011,1,3,0,3,0
42051,21,34,1,84,2011,2,1,1,0,0
42057,21,13,1,84,2011,2,5,1,1,0
42110,23,13,1,84,2011,0,0,1,0,1
42138,1,4,1,85,2011,0,1,1,1,0
42185,6,34,1,85,2011,0,3,0,0,2
42202,7,13,1,85,2011,0,0,1,0,0
42217,7,34,1,85,2011,1,2,0,2,1
42243,8,13,2,85,2011,1,0,0,0,1
42247,8,34,1,85,2011,1,0,2,0,1
42259,9,34,2,85,2011,1,0,3,0,2
42260,9,4,2,85,2011,0,0,2,2,2
42293,10,34,1,85,2011,2,0,2,0,3
42309,10,18,1,85,2011,0,0,1,1,3
42311,10,4,2,85,2011,2,0,2,1,0
42318,11,34,2,85,2011,1,0,1,1,0
42345,11,13,2,85,2011,0,1,0,2,1
42346,11,4,2,85,2011,2,0,1,1,1
42370,12,13,2,85,2011,2,0,1,0,3
42372,12,34,1,85,2011,2,0,0,0,1
42374,12,4,2,85,2011,2,0,2,1,1
42383,12,18,1,85,2011,0,0,0,3,1
42405,13,4,2,85,2011,2,0,0,1,1
42415,13,34,2,85,2011,1,0,1,2,1
42416,13,13,4,85,2011,2,1,1,2,1
42419,13,18,1,85,2011,1,3,0,0,0
42436,14,4,3,85,2011,2,1,0,2,0
42446,14,18,1,85,2011,1,0,1,1,0
42450,14,13,2,85,2011,4,3,1,0,0
42454,14,34,3,85,2011,2,0,2,0,1
42487,15,4,1,85,2011,3,2,0,0,0
42489,15,18,2,85,2011,1,2,0,0,2
42491,15,13,2,85,2011,2,1,2,0,0
42495,15,34,1,85,2011,3,1,3,0,2
42499,16,34,4,85,2011,1,0,1,0,0
42515,16,4,4,85,2011,1,2,0,1,3
42528,16,13,2,85,2011,2,3,2,1,0
42550,17,18,3,85,2011,0,1,1,0,0
42559,17,4,1,85,2011,4,0,1,1,0
42565,17,13,1,85,2011,2,2,0,1,0
42566,17,34,1,85,2011,4,1,1,1,0
42590,18,13,1,85,2011,1,2,1,2,2
42599,18,34,3,85,2011,1,1,3,1,0
42600,18,4,1,85,2011,1,2,2,1,0
42605,19,18,1,85,2011,0,1,0,3,2
42619,19,34,4,85,2011,3,0,0,2,1
42628,19,13,2,85,2011,1,2,1,0,0
42629,19,4,2,85,2011,1,0,2,1,1
42639,20,13,1,85,2011,2,2,2,3,0
42652,20,18,1,85,2011,1,2,1,1,1
42656,20,4,1,85,2011,2,3,1,4,3
42658,20,34,1,85,2011,4,3,0,4,0
42677,21,4,2,85,2011,1,2,1,0,2
42678,21,34,1,85,2011,1,0,1,1,0
42695,22,34,1,85,2011,1,0,1,0,1
42697,22,4,4,85,2011,2,1,0,0,0
42731,23,34,1,85,2011,1,0,1,1,1
42740,0,4,1,86,2011,0,2,0,0,0
42741,0,34,1,86,2011,1,1,1,0,2
42753,0,18,1,86,2011,0,2,0,1,1
42777,2,34,1,86,2011,0,0,0,0,1
42779,2,4,1,86,2011,0,0,0,0,2
42798,3,34,1,86,2011,1,0,1,0,1
42802,4,4,1,86,2011,0,1,1,2,1
42819,8,34,1,86,2011,0,0,0,0,0
42839,9,18,1,86,2011,0,0,0,0,1
42853,9,13,1,86,2011,0,0,1,0,0
42856,10,4,1,86,2011,0,0,2,1,0
42894,11,4,1,86,2011,1,0,0,1,1
42900,11,34,2,86,2011,0,0,1,3,0
42919,12,18,3,86,2011,0,0,2,2,0
42933,12,34,2,86,2011,2,0,0,1,1
42942,12,4,2,86,2011,1,0,4,0,0
42960,13,18,2,86,2011,3,0,2,2,0
42961,13,34,2,86,2011,2,1,2,1,0
42979,13,4,3,86,2011,2,1,1,2,0
42982,13,13,1,86,2011,0,2,4,1,0
42989,14,18,3,86,2011,2,1,2,0,0
43000,14,34,2,86,2011,2,1,3,0,5
43006,14,4,3,86,2011,3,3,0,0,0
43011,14,13,2,86,2011,1,1,1,1,4
43045,15,13,2,86,2011,2,1,1,0,0
43048,15,18,2,86,2011,3,2,3,0,0
43050,15,34,1,86,2011,2,4,1,1,0
43063,16,13,2,86,2011,2,3,1,1,0
43078,16,4,1,86,2011,0,3,2,1,2
43086,16,34,1,86,2011,1,3,2,2,0
43099,17,4,2,86,2011,1,2,4,0,0
43117,17,34,1,86,2011,1,3,0,0,0
43119,17,18,1,86,2011,0,4,0,4,0
43129,18,34,2,86,2011,1,1,0,0,1
43135,18,4,1,86,2011,2,6,1,1,0
43144,18,13,1,86,2011,0,2,0,0,0
43171,19,18,2,86,2011,0,4,1,2,0
43176,19,34,2,86,2011,2,2,1,3,0
43180,19,4,1,86,2011,1,1,1,0,0
43233,22,4,2,86,2011,0,3,2,0,1
43235,22,34,2,86,2011,0,0,1,0,0
43301,6,13,1,87,2011,0,1,0,3,1
43320,7,4,1,87,2011,0,2,0,2,0
43330,7,13,2,87,2011,1,1,1,0,0
43332,7,18,1,87,2011,0,3,1,1,3
43334,7,34,3,87,2011,0,4,0,0,1
43371,8,18,1,87,2011,1,0,1,1,1
43374,8,13,3,87,2011,2,2,0,2,0
43376,8,4,2,87,2011,1,1,1,0,0
43395,9,18,3,87,2011,1,1,0,2,0
43396,9,34,2,87,2011,0,1,2,1,1
43403,9,13,1,87,2011,3,2,1,4,4
43407,9,4,2,87,2011,2,1,1,2,1
43427,10,4,1,87,2011,2,2,2,3,1
43430,10,34,1,87,2011,2,1,2,1,0
43453,11,13,1,87,2011,0,1,3,3,3
43454,11,34,1,87,2011,1,1,2,2,1
43464,11,4,1,87,2011,1,0,1,2,3
43537,14,34,1,87,2011,0,0,4,0,3
43560,15,18,1,87,2011,0,1,5,1,0
43562,15,4,1,87,2011,0,2,2,1,5
43594,16,13,3,87,2011,0,0,5,0,0
43614,17,18,3,87,2011,0,2,0,0,1
43619,17,4,6,87,2011,0,3,1,0,2
43626,17,13,4,87,2011,3,2,4,0,2
43630,17,34,2,87,2011,0,2,1,0,3
43659,18,34,3,87,2011,2,1,3,0,2
43666,18,18,5,87,2011,3,2,2,1,5
43670,18,13,1,87,2011,4,1,2,1,0
43681,19,13,2,87,2011,1,2,1,1,0
43682,19,34,2,87,2011,3,0,1,1,0
43691,19,4,1,87,2011,0,0,0,3,1
43733,20,34,2,87,2011,2,1,0,0,2
43752,21,13,1,87,2011,0,1,0,5,0
43753,21,4,2,87,2011,0,1,0,2,2
43768,21,18,1,87,2011,0,1,1,2,2
43773,22,13,1,87,2011,1,3,2,1,0
43799,23,4,1,87,2011,0,1,0,0,0
43818,0,34,1,88,2011,0,1,0,0,0
43850,6,34,2,88,2011,0,1,2,1,1
43863,7,34,1,88,2011,2,2,2,0,1
43869,7,4,1,88,2011,0,1,0,1,0
43891,7,18,1,88,2011,0,3,2,0,1
43893,7,13,2,88,2011,0,1,0,2,3
43919,8,4,2,88,2011,1,2,0,1,0
43923,8,34,5,88,2011,1,1,0,1,1
43926,8,18,2,88,2011,1,4,0,0,0
43950,9,34,2,88,2011,5,1,0,0,0
43952,9,4,3,88,2011,2,3,0,0,0
43956,9,13,1,88,2011,0,2,1,2,0
43960,9,18,1,88,2011,2,0,0,3,0
43986,10,4,1,88,2011,3,3,1,1,1
44009,11,34,2,88,2011,0,2,1,0,0
44012,11,13,2,88,2011,0,0,0,0,2
44016,11,18,1,88,2011,0,2,2,1,0
44050,12,13,1,88,2011,2,0,1,0,2
44069,13,4,5,88,2011,0,1,2,2,0
44074,13,34,3,88,2011,0,0,0,3,0
44080,13,13,1,88,2011,1,0,0,3,0
44081,14,4,1,88,2011,5,1,0,1,0
44104,14,34,1,88,2011,3,0,0,0,0
44109,14,18,1,88,2011,0,0,1,2,0
44119,15,4,1,88,2011,1,0,0,2,0
44144,15,34,1,88,2011,1,0,0,2,0
44168,16,13,3,88,2011,0,0,0,0,0
44170,16,4,1,88,2011,1,4,0,0,0
44176,16,34,2,88,2011,1,0,0,1,0
44180,16,18,1,88,2011,0,0,0,0,0
44188,17,4,2,88,2011,1,3,1,0,0
44192,17,18,2,88,2011,1,2,0,1,0
44200,17,13,6,88,2011,3,3,0,0,0
44211,17,34,2,88,2011,2,1,0,0,0
44222,18,13,4,88,2011,6,1,1,0,0
44231,18,34,6,88,2011,2,1,0,0,0
44235,18,18,4,88,2011,2,2,0,0,0
44242,18,4,4,88,2011,2,1,0,0,0
44263,19,4,1,88,2011,4,0,0,0,0
44276,19,34,1,88,2011,6,1,1,0,0
44289,19,13,1,88,2011,4,0,0,1,0
44311,20,4,1,88,2011,1,1,0,0,0
44313,20,13,1,88,2011,1,0,0,3,0
44317,20,34,2,88,2011,1,1,0,2,0
44335,21,4,1,88,2011,1,1,1,3,0
44373,22,4,1,88,2011,1,0,0,0,0
44391,23,4,1,88,2011,1,3,1,2,0
44392,23,34,1,88,2011,0,3,0,2,0
44436,6,34,2,89,2011,0,1,1,1,0
44451,6,4,1,89,2011,0,3,0,1,0
44461,7,13,1,89,2011,0,1,1,0,0
44469,7,34,4,89,2011,2,0,0,1,0
44470,7,18,2,89,2011,0,1,0,0,0
44489,8,18,2,89,2011,2,3,0,0,0
44494,8,34,5,89,2011,4,3,1,1,0
44514,8,4,1,89,2011,0,0,0,0,0
44518,8,13,2,89,2011,1,1,2,2,0
44540,9,34,3,89,2011,5,1,3,1,0
44549,9,18,2,89,2011,2,0,2,2,0
44555,10,34,3,89,2011,3,2,0,0,0
44581,11,4,3,89,2011,0,0,0,2,0
44598,11,34,1,89,2011,3,1,2,2,0
44605,11,13,1,89,2011,0,2,4,1,0
44611,12,4,1,89,2011,3,0,1,1,0
44629,12,34,2,89,2011,1,2,1,0,1
44636,12,18,1,89,2011,0,0,2,1,0
44655,13,4,1,89,2011,1,1,1,0,0
44664,13,34,1,89,2011,2,2,3,2,0
44672,14,34,3,89,2011,1,0,0,0,1
44676,14,18,1,89,2011,0,0,2,0,1
44681,14,4,1,89,2011,1,1,1,1,1
44686,14,13,1,89,2011,0,0,2,0,0
44696,15,13,4,89,2011,1,0,0,2,0
44699,15,4,1,89,2011,1,0,1,0,0
44717,15,18,1,89,2011,1,1,2,0,2
44735,16,34,1,89,2011,0,0,0,1,1
44751,17,4,1,89,2011,0,1,0,0,0
44755,17,34,1,89,2011,1,3,0,0,0
44759,17,18,5,89,2011,0,0,1,1,0
44771,18,4,2,89,2011,1,1,1,0,0
44774,18,13,1,89,2011,0,3,2,0,0
44785,18,34,2,89,2011,1,6,1,1,0
44808,19,4,1,89,2011,2,2,0,1,0
44809,19,34,3,89,2011,2,1,1,0,0
44813,19,18,2,89,2011,0,2,3,2,0
44839,20,13,1,89,2011,0,2,0,0,1
44850,21,4,1,89,2011,0,1,2,0,2
44872,22,4,1,89,2011,1,3,1,1,2
44875,22,34,1,89,2011,0,1,1,1,1
44931,6,18,1,90,2011,0,1,0,3,1
44934,6,34,1,90,2011,0,0,2,2,1
44958,7,34,2,90,2011,1,0,1,1,0
44966,7,13,1,90,2011,0,0,0,1,0
44987,8,18,2,90,2011,0,1,2,0,0
44995,8,13,1,90,2011,1,1,1,0,1
45002,8,34,2,90,2011,2,0,0,0,0
45004,8,4,1,90,2011,0,0,1,0,0
45034,9,34,1,90,2011,2,1,0,6,0
45055,10,34,1,90,2011,1,1,0,0,0
45058,10,13,2,90,2011,0,3,0,4,0
45069,11,18,1,90,2011,0,4,0,1,0
45085,11,34,2,90,2011,1,0,1,0,0
45108,12,4,2,90,2011,0,0,3,1,0
45123,13,34,3,90,2011,0,5,1,0,0
45135,13,18,1,90,2011,0,1,4,0,0
45137,14,34,1,90,2011,3,0,3,0,2
45152,14,13,1,90,2011,0,6,2,2,0
45160,14,4,1,90,2011,0,5,3,0,0
45179,15,34,2,90,2011,1,2,1,0,0
45203,16,34,3,90,2011,2,7,1,3,5
45228,17,34,3,90,2011,3,0,2,0,1
45238,17,4,1,90,2011,0,0,0,0,1
45240,17,18,2,90,2011,0,0,0,1,0
45268,18,4,5,90,2011,1,1,1,1,1
45272,18,34,3,90,2011,3,0,1,0,3
45275,18,18,2,90,2011,2,0,0,2,2
45278,18,13,1,90,2011,0,3,0,1,0
45287,19,4,3,90,2011,5,3,2,6,0
45288,19,13,3,90,2011,1,1,1,3,0
45299,19,34,2,90,2011,3,1,0,2,0
45325,20,34,3,90,2011,2,4,1,0,0
45337,20,4,1,90,2011,3,5,2,2,0
45357,21,4,1,90,2011,1,1,0,2,0
45359,21,13,2,90,2011,0,2,3,1,2
45397,23,34,1,90,2011,0,1,3,0,0
45431,5,13,1,91,2011,0,1,2,2,0
45440,6,4,1,91,2011,0,0,3,0,1
45452,6,13,1,91,2011,1,1,2,2,1
45476,7,4,3,91,2011,1,0,0,0,1
45478,7,13,1,91,2011,1,2,6,0,0
45483,7,18,2,91,2011,0,2,3,1,0
45489,7,34,1,91,2011,0,0,3,0,0
45517,8,34,2,91,2011,1,0,0,0,2
45523,8,13,1,91,2011,1,4,1,0,3
45528,8,18,1,91,2011,2,1,1,2,0
45540,9,34,2,91,2011,2,0,1,1,0
45541,9,18,3,91,2011,1,0,0,5,2
45555,9,13,3,91,2011,1,1,0,1,0
45561,9,4,1,91,2011,0,2,0,2,0
45574,10,13,1,91,2011,3,4,0,4,1
45587,10,34,2,91,2011,2,2,0,3,2
45617,11,13,1,91,2011,1,6,0,0,0
45640,12,18,2,91,2011,0,3,0,3,0
45648,12,13,1,91,2011,1,4,0,0,2
45665,13,13,1,91,2011,1,3,0,0,0
45675,13,4,1,91,2011,0,3,2,1,0
45678,13,18,2,91,2011,2,1,1,1,1
45681,13,34,1,91,2011,0,5,1,0,0
45722,15,34,3,91,2011,0,1,2,1,2
45724,15,13,1,91,2011,0,3,2,1,2
45748,16,4,3,91,2011,0,3,1,1,0
45771,16,34,5,91,2011,3,0,2,1,2
45773,16,18,1,91,2011,0,2,4,1,2
45793,17,34,5,91,2011,5,3,1,2,0
45808,17,4,2,91,2011,3,2,3,4,0
45814,17,13,2,91,2011,0,2,2,2,0
45815,17,18,1,91,2011,1,1,1,3,2
45844,18,34,4,91,2011,5,1,0,0,1
45848,18,18,1,91,2011,1,0,0,0,1
45852,18,13,1,91,2011,2,0,1,1,0
45855,18,4,3,91,2011,2,0,1,1,1
45863,19,4,4,91,2011,3,0,0,3,0
45872,19,13,1,91,2011,1,0,2,0,0
45876,19,34,1,91,2011,4,2,0,2,0
45890,19,18,1,91,2011,1,3,1,0,0
45892,20,34,2,91,2011,1,0,0,1,0
45895,20,4,1,91,2011,4,0,0,0,0
45919,20,13,1,91,2011,1,3,1,0,1
45923,21,34,3,91,2011,2,2,0,0,1
45928,21,13,1,91,2011,1,2,2,0,0
45947,21,4,2,91,2011,1,1,1,0,0
45951,22,34,1,91,2011,3,0,1,1,0
45963,22,13,2,91,2011,1,1,2,1,0
45993,23,34,1,91,2011,1,2,0,0,0
46013,0,34,1,92,2011,1,0,0,1,2
46024,1,34,1,92,2011,1,2,1,4,2
46036,2,4,1,92,2011,0,2,3,2,1
46051,3,34,1,92,2011,0,0,2,5,0
46076,7,13,2,92,2011,0,1,1,1,2
46077,7,34,1,92,2011,0,2,3,1,1
46092,8,13,1,92,2011,2,1,1,0,0
46096,8,4,1,92,2011,0,4,0,0,0
46115,9,34,3,92,2011,0,2,2,1,1
46129,9,4,2,92,2011,1,4,2,0,1
46136,9,13,2,92,2011,1,0,1,1,0
46139,9,18,1,92,2011,0,1,0,1,1
46163,10,13,1,92,2011,2,0,0,2,1
46174,10,34,1,92,2011,3,2,0,0,2
46187,11,4,4,92,2011,0,5,0,1,1
46195,11,18,2,92,2011,0,1,3,2,3
46202,11,34,4,92,2011,1,3,0,1,2
46206,11,13,2,92,2011,1,6,2,1,2
46222,12,34,3,92,2011,4,1,0,1,2
46239,12,18,2,92,2011,2,2,1,0,0
46241,12,4,1,92,2011,4,1,1,0,0
46267,13,4,2,92,2011,1,2,0,0,2
46270,13,34,1,92,2011,3,0,0,3,4
46277,13,18,1,92,2011,2,0,0,2,0
46291,14,4,1,92,2011,2,4,0,3,1
46301,14,34,2,92,2011,1,4,1,0,0
46314,14,13,2,92,2011,0,1,2,2,0
46323,15,34,4,92,2011,2,0,2,4,2
46330,15,4,1,92,2011,1,1,2,1,0
46341,15,13,1,92,2011,2,0,1,2,1
46360,16,4,2,92,2011,1,0,4,1,2
46369,16,13,2,92,2011,1,0,1,0,0
46375,16,34,1,92,2011,4,0,0,3,0
46390,17,34,5,92,2011,1,1,1,1,0
46405,17,18,2,92,2011,0,1,1,2,0
46413,17,13,2,92,2011,2,1,1,0,0
46427,18,4,3,92,2011,0,2,0,0,0
46443,18,13,3,92,2011,2,2,0,2,0
46448,18,34,1,92,2011,5,2,1,0,0
46457,18,18,1,92,2011,2,2,1,1,1
46465,19,13,3,92,2011,3,2,0,0,1
46467,19,34,2,92,2011,1,2,0,1,2
46483,19,18,1,92,2011,1,2,1,3,5
46491,19,4,1,92,2011,3,0,0,4,1
46492,20,18,1,92,2011,1,1,1,0,0
46513,20,34,1,92,2011,2,5,0,1,0
46518,20,13,1,92,2011,3,2,2,2,0
46527,21,4,2,92,2011,0,1,0,2,2
46555,22,4,2,92,2011,2,3,0,0,1
46569,22,13,1,92,2011,0,0,2,1,0
46593,23,4,1,92,2011,2,2,1,0,1
46603,0,13,2,93,2011,0,4,0,4,0
46606,0,18,1,93,2011,0,4,3,1,1
46613,0,4,1,93,2011,1,2,6,6,0
46621,1,18,1,93,2011,1,7,1,2,2
